PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
658, 1655911642, 0.6189832091331482, -0.04892108216881752, -0.05310356989502907, 0.7820783257484436, -0.4408845007419586, -1.4383952617645264, 9.446213722229004, -54.016258239746094, 3.484044075012207, -3.682260513305664, 1.607421875, -0.46728515625, -1.27587890625, 0, 
659, 1655919975, 0.6190677285194397, -0.051299747079610825, -0.055903419852256775, 0.781663715839386, -0.39502906799316406, -1.5641032457351685, 8.894137382507324, -50.305824279785156, 2.4172844886779785, -5.342679977416992, 1.60595703125, -0.45751953125, -1.2802734375, 0, 
660, 1655928308, 0.619251012802124, -0.053676944226026535, -0.05848972871899605, 0.7811698317527771, -0.34928086400032043, -1.6159687042236328, 8.837556838989258, -47.995033264160156, 4.330928325653076, -6.936810493469238, 1.609375, -0.4560546875, -1.283203125, 0, 
661, 1655936641, 0.6194671988487244, -0.05584577098488808, -0.06092677265405655, 0.7806599140167236, -0.3599601089954376, -1.4284149408340454, 8.942002296447754, -44.598873138427734, 3.4212613105773926, -7.477065563201904, 1.60986328125, -0.45068359375, -1.28173828125, 0, 
662, 1655944974, 0.6196292042732239, -0.05788343399763107, -0.06315309554338455, 0.7802056074142456, -0.2789216637611389, -1.3994121551513672, 8.603435516357422, -41.21615982055664, 3.716233730316162, -6.374547481536865, 1.61181640625, -0.4453125, -1.28564453125, 0, 
663, 1655953307, 0.6197676658630371, -0.059724465012550354, -0.06518789380788803, 0.7797894477844238, 0.003609235631301999, -1.6093287467956543, 8.5780029296875, -37.46998977661133, 3.192805767059326, -5.81241512298584, 1.61572265625, -0.44140625, -1.287109375, 0, 
664, 1655961640, 0.6198239922523499, -0.06099238246679306, -0.0672544538974762, 0.7794709205627441, 0.052770908921957016, -1.607425332069397, 8.706335067749023, -32.90582275390625, -3.381441116333008, -4.641047954559326, 1.6142578125, -0.43310546875, -1.2880859375, 0, 
665, 1655969973, 0.6197136044502258, -0.061657167971134186, -0.06935758888721466, 0.77932208776474, 0.049827367067337036, -1.5317163467407227, 8.45920467376709, -28.140764236450195, -10.450282096862793, -1.9931986331939697, 1.61572265625, -0.431640625, -1.2890625, 0, 
666, 1655978306, 0.6194396615028381, -0.0619196854531765, -0.07138040661811829, 0.7793366312980652, 0.06468653678894043, -1.6179701089859009, 8.158285140991211, -23.83483123779297, -14.376484870910645, 0.8340640068054199, 1.61328125, -0.4287109375, -1.291015625, 0, 
667, 1655986639, 0.6190546154975891, -0.061800017952919006, -0.07329810410737991, 0.7794740796089172, -0.06795161962509155, -1.617669701576233, 7.950855255126953, -19.425798416137695, -17.784923553466797, 2.787919521331787, 1.6123046875, -0.42431640625, -1.296875, 0, 
668, 1655994972, 0.6185882091522217, -0.061442457139492035, -0.07489611953496933, 0.7797204852104187, -0.27530795335769653, -1.63579261302948, 7.59425687789917, -13.934074401855469, -17.790708541870117, 4.618466854095459, 1.60888671875, -0.4208984375, -1.296875, 0, 
669, 1656003305, 0.6181477308273315, -0.06092692166566849, -0.07599999010562897, 0.7800033688545227, -0.33010169863700867, -1.7013156414031982, 7.349111080169678, -7.232052803039551, -15.283632278442383, 4.905549049377441, 1.60595703125, -0.42333984375, -1.2958984375, 0, 
670, 1656011638, 0.6178323030471802, -0.060146916657686234, -0.07651176303625107, 0.7802637219429016, -0.2942098379135132, -1.7825026512145996, 7.155623435974121, 1.4487541913986206, -12.939340591430664, 3.592486619949341, 1.60693359375, -0.42138671875, -1.2978515625, 0, 
671, 1656019971, 0.617644190788269, -0.05905485898256302, -0.07629428058862686, 0.7805172801017761, -0.36414727568626404, -1.7865567207336426, 6.942567825317383, 12.023028373718262, -9.949773788452148, 2.4435346126556396, 1.603515625, -0.42431640625, -1.29833984375, 0, 
672, 1656028304, 0.6175709366798401, -0.05760578066110611, -0.0751911997795105, 0.7807906866073608, -0.3716597557067871, -1.74658203125, 6.793201446533203, 24.674602508544922, -6.1560516357421875, 1.7248507738113403, 1.599609375, -0.42724609375, -1.29443359375, 0, 
673, 1656036637, 0.6175987124443054, -0.055596429854631424, -0.07320725917816162, 0.7811029553413391, -0.3726893663406372, -1.658829927444458, 6.773567199707031, 39.0106201171875, -4.617587089538574, 1.0866725444793701, 1.59814453125, -0.43359375, -1.29931640625, 0, 
674, 1656044970, 0.6176536679267883, -0.0529969148337841, -0.07028880715370178, 0.7815081477165222, -0.5401440262794495, -1.5275232791900635, 6.3654890060424805, 54.176612854003906, -3.063931465148926, 1.7051055431365967, 1.59912109375, -0.43994140625, -1.296875, 0, 
675, 1656053303, 0.6176671385765076, -0.049995649605989456, -0.06632477045059204, 0.7820416688919067, -0.6938244700431824, -1.3124101161956787, 5.687203884124756, 68.91891479492188, 1.366794228553772, 3.6137609481811523, 1.59765625, -0.4462890625, -1.28955078125, 0, 
676, 1656061636, 0.617661714553833, -0.04661523550748825, -0.06131761893630028, 0.782663106918335, -0.7261752486228943, -0.9778825044631958, 5.210952281951904, 83.4241943359375, 6.070777416229248, 4.936982154846191, 1.59765625, -0.4541015625, -1.28369140625, 0, 
677, 1656069969, 0.6176885962486267, -0.042746081948280334, -0.055126987397670746, 0.7833231091499329, -0.8002027869224548, -0.6878015398979187, 4.827946186065674, 100.3666763305664, 10.865795135498047, 5.26147985458374, 1.59765625, -0.4609375, -1.28369140625, 0, 
678, 1656078302, 0.6177988052368164, -0.03819455951452255, -0.04767409339547157, 0.7839599847793579, -0.6945024132728577, -0.4500218331813812, 4.594730377197266, 119.79255676269531, 14.313789367675781, 4.394037246704102, 1.59521484375, -0.474609375, -1.2744140625, 0, 
679, 1656086635, 0.6180578470230103, -0.032710254192352295, -0.0389496274292469, 0.7844856381416321, -0.49724578857421875, -0.15135455131530762, 4.445764064788818, 141.43153381347656, 15.217957496643066, 1.900622844696045, 1.5947265625, -0.4931640625, -1.26708984375, 0, 
680, 1656094968, 0.618450403213501, -0.025619346648454666, -0.028894608840346336, 0.784874677658081, -0.24502171576023102, -0.13638156652450562, 5.76932954788208, 169.42800903320312, 9.326929092407227, -0.9641699194908142, 1.59619140625, -0.505859375, -1.25732421875, 0, 
681, 1656103301, 0.6190115809440613, -0.015208026394248009, -0.017553864046931267, 0.7850387692451477, -0.7983482480049133, -0.9977392554283142, 13.874631881713867, 211.51951599121094, -15.431011199951172, -5.562376976013184, 1.59375, -0.5283203125, -1.24462890625, 0, 
682, 1656111634, 0.6197301149368286, -0.004564183298498392, -0.007336022797971964, 0.7847676277160645, 5.885922431945801, 3.253185272216797, -27.62141227722168, 201.30259704589844, -27.371370315551758, -11.257610321044922, 1.58251953125, -0.55712890625, -1.23583984375, 0, 
683, 1656119967, 0.6197895407676697, -0.006125111598521471, -0.006961681414395571, 0.7847133874893188, -1.7326933145523071, -3.9212889671325684, -1.2878360748291016, -8.965139389038086, 20.371967315673828, -1.6826761960983276, 1.5869140625, -0.5576171875, -1.22998046875, 0, 
684, 1656128300, 0.6202980279922485, -0.0032754058483988047, -0.008031153120100498, 0.784318208694458, -1.3277047872543335, 3.471768379211426, 17.490251541137695, 13.05266284942627, -39.457149505615234, -9.9779634475708, 1.58837890625, -0.560546875, -1.22314453125, 0, 
685, 1656136633, 0.6206328272819519, -0.003960644360631704, -0.007114307954907417, 0.7840591073036194, 0.5106598734855652, -1.0460504293441772, 3.842076539993286, 4.329869747161865, 15.587509155273438, -6.463805198669434, 1.5908203125, -0.5595703125, -1.22509765625, 0, 
686, 1656144966, 0.6208201050758362, -0.004881845787167549, -0.006502529140561819, 0.7839109897613525, 0.9760428071022034, -1.078566312789917, 4.304875373840332, -0.9700111746788025, 15.504413604736328, -3.9198238849639893, 1.5908203125, -0.56005859375, -1.22216796875, 0, 
687, 1656153299, 0.6210289597511292, -0.0050536952912807465, -0.00609003147110343, 0.7837478518486023, -0.017565805464982986, 1.129987120628357, 13.179577827453613, 3.279224395751953, 5.731813430786133, -4.360926628112793, 1.59228515625, -0.55908203125, -1.22509765625, 0, 
688, 1656161632, 0.6210334300994873, -0.005055967718362808, -0.006288312841206789, 0.7837428450584412, 0.10376708954572678, 0.2882765829563141, 9.093487739562988, -1.857595443725586, -1.340674638748169, -0.8638912439346313, 1.59326171875, -0.5625, -1.22265625, 0, 
689, 1656169965, 0.6211113333702087, -0.0050719487480819225, -0.006142155267298222, 0.7836821675300598, -0.19137407839298248, 0.11927194893360138, 10.38194465637207, 1.739372968673706, 1.7588398456573486, -2.1057207584381104, 1.59228515625, -0.5576171875, -1.22705078125, 0, 
690, 1656178298, 0.6211292147636414, -0.005059946794062853, -0.006259370129555464, 0.7836668491363525, -0.34154826402664185, 0.1255967766046524, 10.44841480255127, -0.8623030781745911, -0.8039795756340027, -1.0937278270721436, 1.59326171875, -0.560546875, -1.2236328125, 0, 
691, 1656186631, 0.6211534142494202, -0.005027681589126587, -0.006218498107045889, 0.7836481332778931, -0.27699384093284607, -0.00476379320025444, 9.445279121398926, 1.0166929960250854, 0.3319733142852783, -1.1795611381530762, 1.59033203125, -0.56005859375, -1.22607421875, 0, 
692, 1656194964, 0.6211633682250977, -0.005041941534727812, -0.006239170208573341, 0.7836400866508484, -0.14019572734832764, -0.13273531198501587, 9.251322746276855, -0.04713018983602524, 0.29565227031707764, -0.9364820122718811, 1.59423828125, -0.5595703125, -1.224609375, 0, 
693, 1656203297, 0.6211766600608826, -0.005039666313678026, -0.006217579357326031, 0.7836297750473022, -0.28313061594963074, -0.04159342497587204, 10.55173110961914, 0.5523325204849243, 0.48939836025238037, -0.9907584190368652, 1.5869140625, -0.55859375, -1.22509765625, 0, 
694, 1656211630, 0.6211838722229004, -0.0050230068154633045, -0.006214769557118416, 0.7836241722106934, -0.24069316685199738, -0.2384185642004013, 9.86739730834961, 0.4677799642086029, 0.15531191229820251, -0.8862780928611755, 1.5927734375, -0.56103515625, -1.22509765625, 0, 
695, 1656219963, 0.6211854219436646, -0.0050155711360275745, -0.0062422300688922405, 0.7836228013038635, -0.22964201867580414, -0.06428259611129761, 9.765454292297363, 0.06753192842006683, 0.013204137794673443, -0.789174497127533, 1.59619140625, -0.5595703125, -1.224609375, 0, 
696, 1656228296, 0.6211954355239868, -0.005025364924222231, -0.006196498870849609, 0.7836151123046875, -0.20927093923091888, -0.1646372228860855, 9.30882453918457, 0.7041738033294678, 0.8054012656211853, -0.9316922426223755, 1.58984375, -0.560546875, -1.2236328125, 0, 
697, 1656236629, 0.6211915612220764, -0.005048701539635658, -0.00623512314632535, 0.7836176753044128, -0.27212992310523987, -0.05637155473232269, 10.308491706848145, -0.31525999307632446, 0.24765121936798096, -0.6971426010131836, 1.59423828125, -0.55859375, -1.224609375, 0, 
698, 1656244962, 0.6211954355239868, -0.005045203026384115, -0.006191680673509836, 0.7836150527000427, -0.217167466878891, -0.15126116573810577, 10.013708114624023, 0.7902887463569641, 0.6307377219200134, -0.8213204145431519, 1.58935546875, -0.56201171875, -1.22509765625, 0, 
699, 1656253295, 0.6211897730827332, -0.005029910244047642, -0.006224953103810549, 0.7836194038391113, -0.21533633768558502, -0.141812264919281, 9.894641876220703, 0.07134845107793808, -0.1224360391497612, -0.6650479435920715, 1.59228515625, -0.56005859375, -1.22412109375, 0, 
700, 1656261628, 0.6211935877799988, -0.005014609545469284, -0.006198363844305277, 0.7836166620254517, -0.1944432407617569, -0.2085198611021042, 9.609923362731934, 0.7123702764511108, 0.3673977851867676, -0.8240355253219604, 1.5908203125, -0.55859375, -1.224609375, 0, 
701, 1656269961, 0.6211974620819092, -0.0050223153084516525, -0.006211385130882263, 0.7836134433746338, -0.22083687782287598, -0.14220567047595978, 9.694912910461426, 0.09299246966838837, 0.2997249662876129, -0.8299011588096619, 1.5927734375, -0.55908203125, -1.2255859375, 0, 
702, 1656278294, 0.621204137802124, -0.0050407350063323975, -0.00618430320173502, 0.7836081981658936, -0.21037226915359497, -0.16980133950710297, 9.860208511352539, 0.4225451946258545, 0.7044042348861694, -0.8748029470443726, 1.59033203125, -0.55908203125, -1.2255859375, 0, 
703, 1656286627, 0.6212061047554016, -0.0050455788150429726, -0.006187202408909798, 0.7836065888404846, -0.2333543449640274, -0.1757095903158188, 10.092411041259766, 0.22605842351913452, 0.355692058801651, -0.7943229675292969, 1.59228515625, -0.5595703125, -1.22509765625, 0, 
704, 1656294960, 0.621209442615509, -0.00504396203905344, -0.006189840845763683, 0.783603847026825, -0.23265336453914642, -0.13692687451839447, 9.881452560424805, 0.2730093002319336, 0.23289741575717926, -0.8211923241615295, 1.59326171875, -0.560546875, -1.2255859375, 0, 
705, 1656303293, 0.6212106943130493, -0.005042818374931812, -0.0061911954544484615, 0.7836028933525085, -0.2131904810667038, -0.1507747769355774, 9.660371780395508, 0.2944996654987335, 0.30405381321907043, -0.7802096605300903, 1.5908203125, -0.5595703125, -1.22509765625, 0, 
706, 1656311626, 0.6212099194526672, -0.005055014044046402, -0.006186675280332565, 0.7836035490036011, -0.23485644161701202, -0.10876613110303879, 9.714505195617676, 0.2351258546113968, 0.4554338753223419, -0.7470391392707825, 1.59130859375, -0.56103515625, -1.22412109375, 0, 
707, 1656319959, 0.6212169528007507, -0.00506309000775218, -0.006173620466142893, 0.7835980653762817, -0.2623734176158905, -0.1466905027627945, 9.99998950958252, 0.37185463309288025, 0.527307391166687, -0.8810015916824341, 1.59326171875, -0.5595703125, -1.22412109375, 0, 
708, 1656328292, 0.6212093830108643, -0.005070838145911694, -0.006178409792482853, 0.7836039066314697, -0.24168026447296143, -0.16565269231796265, 9.930999755859375, 0.16980956494808197, 0.32047247886657715, -0.6302382349967957, 1.59326171875, -0.56005859375, -1.228515625, 0, 
709, 1656336625, 0.6212062835693359, -0.005070917773991823, -0.006170900538563728, 0.7836064696311951, -0.2512868642807007, -0.15520989894866943, 9.835466384887695, 0.3799487352371216, 0.3924228549003601, -0.7041352987289429, 1.58984375, -0.55859375, -1.2236328125, 0, 
710, 1656344958, 0.6212040781974792, -0.005085150245577097, -0.006170479580760002, 0.783608078956604, -0.23135170340538025, -0.13264988362789154, 9.828371047973633, 0.1736004799604416, 0.44042399525642395, -0.7213481068611145, 1.58935546875, -0.56005859375, -1.22705078125, 0, 
711, 1656353291, 0.6211999654769897, -0.005091844126582146, -0.006157490890473127, 0.7836114764213562, -0.2033696323633194, -0.11179178208112717, 9.89289665222168, 0.3812551200389862, 0.5094543695449829, -0.6850271224975586, 1.58984375, -0.56005859375, -1.224609375, 0, 
712, 1656361624, 0.6211779713630676, -0.005098775029182434, -0.006143222097307444, 0.7836288809776306, 0.050170041620731354, 0.5526500940322876, 9.830073356628418, 0.381818562746048, 0.46511608362197876, -0.37542781233787537, 1.59326171875, -0.56201171875, -1.224609375, 0, 
713, 1656369957, 0.621065616607666, -0.0051141963340342045, -0.006159792188555002, 0.7837177515029907, -0.1390870362520218, 0.0584813728928566, 9.883598327636719, -0.01027130801230669, 0.336455762386322, 1.2106952667236328, 1.59423828125, -0.56005859375, -1.22412109375, 0, 
714, 1656378290, 0.6208797097206116, -0.005095617845654488, -0.006178801413625479, 0.7838649749755859, -0.09003899991512299, -0.19148565828800201, 9.853975296020508, 0.23904486000537872, -0.11713390052318573, 2.4975802898406982, 1.591796875, -0.55859375, -1.22412109375, 0, 
715, 1656386623, 0.6206587553024292, -0.004816967993974686, -0.006316551938652992, 0.784040629863739, -0.08381228893995285, 0.08261729776859283, 10.225215911865234, 1.1939435005187988, -3.882375717163086, 3.087629556655884, 1.591796875, -0.55810546875, -1.2275390625, 0, 
716, 1656394956, 0.6203957200050354, -0.00423975195735693, -0.006455773487687111, 0.7842509746551514, -0.19183871150016785, -0.003765928791835904, 10.69262981414795, 3.712463617324829, -7.1759819984436035, 3.8107197284698486, 1.5888671875, -0.56103515625, -1.22607421875, 0, 
717, 1656403289, 0.6201498508453369, -0.003552765818312764, -0.006442883983254433, 0.7844489812850952, -0.0729275569319725, 0.022083621472120285, 10.517064094543457, 6.303598880767822, -7.004571437835693, 3.521355390548706, 1.58837890625, -0.56201171875, -1.2265625, 0, 
718, 1656411622, 0.619970440864563, -0.00309774256311357, -0.006087959744036198, 0.7845954895019531, -0.2124340534210205, 0.024668527767062187, 10.122474670410156, 8.010710716247559, -1.5883129835128784, 2.401808261871338, 1.58935546875, -0.5615234375, -1.22314453125, 0, 
719, 1656419955, 0.6198878288269043, -0.0029512611217796803, -0.005686519201844931, 0.7846644520759583, -0.16922570765018463, -0.14692290127277374, 10.259224891662598, 5.881554126739502, 2.1603176593780518, 0.7249981164932251, 1.587890625, -0.5625, -1.2265625, 0, 
720, 1656428288, 0.6198451519012451, -0.0036052344366908073, -0.005050016567111015, 0.7846997380256653, -0.42334556579589844, -0.2759902775287628, 10.805499076843262, 1.5910412073135376, 12.789304733276367, 0.0774446502327919, 1.5869140625, -0.56298828125, -1.2255859375, 0, 
721, 1656436621, 0.6197571158409119, -0.005331140942871571, -0.0041503324173390865, 0.7847647666931152, -0.46123847365379333, -0.08207079023122787, 11.395010948181152, -4.703032493591309, 26.61137580871582, 0.9099847078323364, 1.58837890625, -0.5654296875, -1.21923828125, 0, 
722, 1656444954, 0.6196978092193604, -0.007829264737665653, -0.0035239486023783684, 0.7847936749458313, -0.44042888283729553, -0.08917975425720215, 11.88006591796875, -14.235893249511719, 32.60960006713867, 0.31286534667015076, 1.591796875, -0.56103515625, -1.22119140625, 0, 
723, 1656453287, 0.6197133660316467, -0.010878780856728554, -0.0036014937795698643, 0.7847447395324707, -0.3378119468688965, -0.3522931933403015, 11.844219207763672, -26.525197982788086, 32.58383560180664, -1.2050237655639648, 1.599609375, -0.5625, -1.22216796875, 0, 
724, 1656461620, 0.6198611855506897, -0.014363391324877739, -0.004733919631689787, 0.784565806388855, -0.23616522550582886, -0.4025619626045227, 11.54760456085205, -41.60472869873047, 28.313154220581055, -3.877824544906616, 1.59912109375, -0.556640625, -1.22119140625, 0, 
725, 1656469953, 0.6201453804969788, -0.017942041158676147, -0.00720342667773366, 0.7842487692832947, -0.22732454538345337, -0.18010787665843964, 11.515437126159668, -56.8117561340332, 17.968250274658203, -6.782414436340332, 1.6064453125, -0.552734375, -1.2265625, 0, 
726, 1656478286, 0.6204063892364502, -0.021449515596032143, -0.01087519433349371, 0.783911943435669, -0.3717183470726013, -0.2566973567008972, 11.464143753051758, -69.1796875, 6.948185920715332, -7.004934310913086, 1.60986328125, -0.54296875, -1.2265625, 0, 
727, 1656486619, 0.6205635070800781, -0.02487812004983425, -0.015362249687314034, 0.7836112380027771, -0.3694722354412079, -0.4309875965118408, 11.179182052612305, -77.32088470458984, -0.8801611065864563, -5.830727577209473, 1.60888671875, -0.53564453125, -1.23291015625, 0, 
728, 1656494952, 0.6206562519073486, -0.02825082838535309, -0.020294250920414925, 0.7833110094070435, -0.3479352593421936, -0.5284346342086792, 10.992040634155273, -81.66130828857422, -5.297208786010742, -5.2959794998168945, 1.60888671875, -0.5283203125, -1.240234375, 0, 
729, 1656503285, 0.6206865310668945, -0.031653229147195816, -0.02527538686990738, 0.7830119729042053, -0.5196449160575867, -0.6801390647888184, 10.795267105102539, -82.4673843383789, -5.412832260131836, -4.622935771942139, 1.60791015625, -0.5166015625, -1.2470703125, 0, 
730, 1656511618, 0.620640218257904, -0.035112880170345306, -0.030155712738633156, 0.7827286124229431, -0.6095603704452515, -0.9747191667556763, 10.486627578735352, -81.8978042602539, -3.9718947410583496, -3.6028685569763184, 1.61181640625, -0.509765625, -1.24755859375, 0, 
731, 1656519951, 0.6206474900245667, -0.038789138197898865, -0.0348631888628006, 0.7823535799980164, -0.41870296001434326, -1.0012513399124146, 10.090239524841309, -81.89905548095703, -0.09426093846559525, -4.787021160125732, 1.60888671875, -0.49755859375, -1.25439453125, 0, 
732, 1656528284, 0.620680034160614, -0.0423419289290905, -0.039616771042346954, 0.7819170355796814, -0.6560719609260559, -1.2267512083053589, 10.096224784851074, -81.35828399658203, -1.7790729999542236, -5.66938591003418, 1.6103515625, -0.490234375, -1.2578125, 0, 
733, 1656536617, 0.6206684708595276, -0.045793887227773666, -0.04447455704212189, 0.7814702391624451, -0.6937592029571533, -1.2689599990844727, 9.704075813293457, -81.64745330810547, -3.765007734298706, -5.3965163230896, 1.61474609375, -0.4814453125, -1.26611328125, 0, 
734, 1656544950, 0.6206336617469788, -0.04918443411588669, -0.049456387758255005, 0.780992329120636, -0.6531729102134705, -1.356407880783081, 9.479294776916504, -82.49713897705078, -5.501893997192383, -5.531299591064453, 1.61376953125, -0.4697265625, -1.26806640625, 0, 
735, 1656553283, 0.6206321120262146, -0.052427180111408234, -0.0546618327498436, 0.7804354429244995, -0.62591153383255, -1.4556996822357178, 9.299271583557129, -83.6623306274414, -8.89780044555664, -6.811918258666992, 1.61669921875, -0.462890625, -1.27392578125, 0, 
736, 1656561616, 0.6206710338592529, -0.05547719448804855, -0.06004849076271057, 0.7797973155975342, -0.5580927133560181, -1.503812551498413, 9.220240592956543, -84.0054931640625, -12.477337837219238, -8.224040031433105, 1.61474609375, -0.44921875, -1.279296875, 0, 
737, 1656569949, 0.6207547783851624, -0.058121275156736374, -0.06557195633649826, 0.7790928483009338, -0.522667646408081, -1.731682538986206, 9.134501457214355, -82.0177993774414, -17.85566520690918, -9.700786590576172, 1.6162109375, -0.4423828125, -1.28564453125, 0, 
738, 1656578282, 0.6209025979042053, -0.06058772653341293, -0.07101748883724213, 0.7783095240592957, -0.403020977973938, -1.8977898359298706, 8.626507759094238, -79.68925476074219, -18.99393653869629, -11.163466453552246, 1.61279296875, -0.43310546875, -1.29296875, 0, 
739, 1656586615, 0.621087372303009, -0.06277213245630264, -0.07627219706773758, 0.7774913311004639, -0.3362540602684021, -1.7073643207550049, 8.664421081542969, -75.23795318603516, -20.29808807373047, -11.967881202697754, 1.61181640625, -0.421875, -1.29736328125, 0, 
740, 1656594948, 0.6212687492370605, -0.06458603590726852, -0.0812268778681755, 0.7766956090927124, -0.329125314950943, -1.5837069749832153, 8.46348762512207, -68.8467025756836, -21.728456497192383, -11.870307922363281, 1.611328125, -0.41259765625, -1.3017578125, 0, 
741, 1656603281, 0.62144535779953, -0.06620701402425766, -0.0856260284781456, 0.7759449481964111, -0.19742269814014435, -1.7724692821502686, 8.095333099365234, -61.21653366088867, -19.079193115234375, -11.154834747314453, 1.60986328125, -0.404296875, -1.3046875, 0, 
742, 1656611614, 0.6216378808021545, -0.0676044374704361, -0.08942025899887085, 0.7752419114112854, -0.10156060755252838, -1.8738715648651123, 7.926071643829346, -52.78342819213867, -16.32404899597168, -10.634599685668945, 1.609375, -0.400390625, -1.30810546875, 0, 
743, 1656619947, 0.6218091249465942, -0.06865409016609192, -0.09262111037969589, 0.774636447429657, -0.12114644795656204, -1.9075254201889038, 7.898131847381592, -43.38096237182617, -15.071700096130371, -9.446701049804688, 1.60888671875, -0.39599609375, -1.30908203125, 0, 
744, 1656628280, 0.621948778629303, -0.06943783164024353, -0.09517494589090347, 0.7741445899009705, -0.04344825819134712, -1.9524593353271484, 7.4222259521484375, -34.10221862792969, -12.52202033996582, -7.864578723907471, 1.60986328125, -0.38720703125, -1.3125, 0, 
745, 1656636613, 0.6220619082450867, -0.06991564482450485, -0.09718112647533417, 0.7737613320350647, 0.04967050999403, -1.9420915842056274, 7.150301933288574, -25.537281036376953, -11.229545593261719, -6.533274173736572, 1.60791015625, -0.384765625, -1.31591796875, 0, 
746, 1656644946, 0.6221293210983276, -0.06983032077550888, -0.09885071218013763, 0.7735034227371216, -0.0016460013575851917, -1.9186949729919434, 6.997891902923584, -17.01459503173828, -14.525940895080566, -5.404375076293945, 1.60595703125, -0.3779296875, -1.3173828125, 0, 
747, 1656653279, 0.6221360564231873, -0.06901239603757858, -0.10019940882921219, 0.7733979821205139, 0.015270229429006577, -1.9634236097335815, 6.687347888946533, -7.185539245605469, -19.801273345947266, -4.139364719390869, 1.60986328125, -0.37939453125, -1.31982421875, 0, 
748, 1656661612, 0.622131884098053, -0.0675046518445015, -0.10109751671552658, 0.7734172344207764, -0.020763620734214783, -1.9952752590179443, 6.35555362701416, 3.6692020893096924, -23.416696548461914, -3.4817957878112793, 1.6025390625, -0.376953125, -1.32080078125, 0, 
749, 1656669945, 0.6221650838851929, -0.06542357802391052, -0.10136490315198898, 0.7735342979431152, -0.06570370495319366, -1.9290190935134888, 6.1141357421875, 15.453605651855469, -24.156112670898438, -3.252011299133301, 1.60009765625, -0.3779296875, -1.322265625, 0, 
750, 1656678278, 0.6223065853118896, -0.06293492764234543, -0.10067223757505417, 0.77371746301651, -0.051373403519392014, -1.8712226152420044, 6.151228904724121, 29.342967987060547, -20.18703842163086, -3.543682098388672, 1.59716796875, -0.3828125, -1.32421875, 0, 
751, 1656686611, 0.6226147413253784, -0.060258425772190094, -0.09865141659975052, 0.7739428877830505, -0.16500546038150787, -1.7441030740737915, 6.303441524505615, 45.28447341918945, -10.625368118286133, -4.066728591918945, 1.59423828125, -0.38671875, -1.32177734375, 0, 
752, 1656694944, 0.6230759620666504, -0.057475216686725616, -0.09516626596450806, 0.774219810962677, -0.26827701926231384, -1.7855732440948486, 6.2845139503479, 61.98029327392578, 0.941877007484436, -4.185380458831787, 1.5947265625, -0.39501953125, -1.31982421875, 0, 
753, 1656703277, 0.6237013936042786, -0.054533701390028, -0.09025996923446655, 0.7745165824890137, -0.28510844707489014, -1.8106436729431152, 6.339300632476807, 78.62183380126953, 11.631731986999512, -4.847059726715088, 1.59423828125, -0.39990234375, -1.31689453125, 0, 
754, 1656711610, 0.6244729161262512, -0.051302630454301834, -0.08410760760307312, 0.7748079895973206, -0.2269836664199829, -1.6229732036590576, 6.3538498878479, 94.48228454589844, 19.4200439453125, -5.874879360198975, 1.59375, -0.40966796875, -1.31201171875, 0, 
755, 1656719943, 0.6252628564834595, -0.04752672463655472, -0.07700542360544205, 0.7751501202583313, -0.2549434304237366, -1.2897082567214966, 6.126006603240967, 109.35174560546875, 21.758319854736328, -5.59544038772583, 1.5966796875, -0.42138671875, -1.30712890625, 0, 
756, 1656728276, 0.6259872317314148, -0.043004538863897324, -0.06912600994110107, 0.7755721807479858, -0.22566381096839905, -1.0024524927139282, 5.947212219238281, 124.09598541259766, 20.36469078063965, -4.491160869598389, 1.59716796875, -0.43701171875, -1.30078125, 0, 
757, 1656736609, 0.6265954375267029, -0.0377064011991024, -0.06043967977166176, 0.7760822772979736, -0.2153908610343933, -0.5707941055297852, 5.751920223236084, 139.3968963623047, 18.871450424194336, -2.755704402923584, 1.6005859375, -0.45166015625, -1.291015625, 0, 
758, 1656744942, 0.627099871635437, -0.03164384514093399, -0.050791725516319275, 0.7766368985176086, -0.09557808935642242, -0.3403281569480896, 5.713640213012695, 156.23101806640625, 18.89118003845215, -1.4007962942123413, 1.59814453125, -0.466796875, -1.2822265625, 0, 
759, 1656753275, 0.6275671124458313, -0.02438761293888092, -0.04024690017104149, 0.7771392464637756, 0.1784893125295639, -0.22546885907649994, 6.701925754547119, 176.05120849609375, 13.8721923828125, -1.8981435298919678, 1.599609375, -0.48583984375, -1.2724609375, 0, 
760, 1656761608, 0.6280418038368225, -0.014901088550686836, -0.02916569821536541, 0.7774901986122131, 0.41695335507392883, -0.2692045271396637, 8.066221237182617, 200.95181274414062, -5.2778730392456055, -4.3359785079956055, 1.59716796875, -0.50537109375, -1.26025390625, 0, 
761, 1656769941, 0.6285903453826904, -0.003704944858327508, -0.010230542160570621, 0.777660608291626, 2.848125457763672, -3.114269971847534, 4.913920879364014, 299.6498107910156, 44.345375061035156, -5.763848781585693, 1.59423828125, -0.533203125, -1.24658203125, 0, 
